363 0.213200 -0.029400 182.522400 182.320400
364 0.225100 -0.028700 182.981700 182.852300
365 0.222100 -0.029900 183.512100 183.199700
366 0.222000 -0.032600 183.845200 183.773600
367 0.227500 -0.037700 184.376300 184.314300
368 0.239000 -0.037200 185.102400 184.926000
369 0.241700 -0.026500 185.747500 185.162700
370 0.238200 -0.026400 186.358600 185.515400
371 0.237900 -0.026500 186.478100 186.075300
372 0.230100 -0.014100 186.844500 186.361500
373 0.231700 -0.003500 187.332900 186.654100
374 0.232400 0.001000 187.841800 187.033000
375 0.231400 0.007000 188.391200 187.677200
376 0.238100 0.020100 188.622100 188.280300
377 0.240500 0.021900 188.907300 188.592100
378 0.221300 0.042300 189.253300 189.177500
379 0.214400 0.036600 189.706200 189.504600
380 0.208300 0.054500 190.273900 189.734500
381 0.210200 0.076600 191.058800 190.270400
382 0.202200 0.075200 191.681200 190.950800
383 0.197700 0.071900 192.045300 191.455300
384 0.193200 0.083200 192.188000 191.916400
385 0.197300 0.075100 192.633900 192.212700
386 0.205800 0.076600 193.286200 192.781000
387 0.211700 0.079300 193.800900 193.379700
388 0.199400 0.071800 194.017800 193.587800
389 0.184700 0.068900 194.337900 194.249900
390 0.180900 0.081300 194.680700 194.690500
391 0.181900 0.084100 195.107900 195.058300
392 0.168800 0.082200 195.950400 195.377600
393 0.171600 0.077200 196.686400 195.840400
394 0.179100 0.073300 197.481500 196.266100
395 0.187900 0.070100 197.996300 196.792300
396 0.193400 0.060800 198.658200 197.470200
397 0.185700 0.066500 199.439500 197.891100
398 0.183200 0.060400 200.414200 198.527800
399 0.175500 0.056500 200.694100 199.048100
400 0.172300 0.050900 201.128900 199.717500
401 0.169900 0.054300 201.739100 200.584700
402 0.169300 0.053900 202.351700 201.113100
403 0.173400 0.060800 202.877000 201.653800
404 0.181500 0.049700 203.027500 202.352100
405 0.170600 0.052600 203.528400 202.890400
406 0.169400 0.041400 204.446600 203.503800
407 0.168900 0.039900 205.011700 204.283700
408 0.161900 0.034300 205.451700 205.013900
409 0.160600 0.034000 206.120200 205.780200
410 0.156300 0.022900 206.507300 206.303900
411 0.158100 0.022100 207.185300 206.995700
412 0.161600 0.029000 207.669400 207.634600
413 0.163100 0.022700 208.260900 208.158100
414 0.163700 0.031500 208.965500 208.626500
415 0.153800 0.034000 209.436400 209.047200
416 0.153800 0.023400 210.127000 209.532600
417 0.147400 0.020400 210.764800 210.240000
418 0.149200 0.024000 211.409000 210.423000
419 0.145900 0.030300 211.816500 211.084100
420 0.152200 0.022800 212.416400 211.670800
421 0.160500 0.014300 213.101500 211.721100
422 0.169800 0.023400 213.516400 212.475600
423 0.166200 0.008400 213.944800 212.759600
424 0.169700 0.007500 214.402100 213.343500
425 0.163400 0.003200 214.935800 213.623000
426 0.163000 0.001800 215.127400 213.975000
427 0.160200 -0.003800 215.861000 214.349400
428 0.161100 0.003900 216.199700 214.728700
429 0.158500 0.006100 216.681500 214.803500
430 0.146200 0.022800 217.367200 214.756400
431 0.139300 0.028300 217.890100 215.453700
432 0.138900 0.014500 218.416700 215.741700
433 0.135500 0.020500 218.944700 216.492300
434 0.136900 0.014100 219.758100 216.527900
435 0.134300 0.003100 220.350700 216.955500
436 0.134800 0.014200 220.914000 217.550400
437 0.134700 0.005700 221.400700 217.899100
438 0.131800 -0.002000 222.057600 218.492800
439 0.132900 -0.000700 222.612700 218.722300
440 0.139500 -0.002900 223.235900 218.928100
441 0.133500 -0.005100 223.705500 219.381500
442 0.132400 -0.002200 224.032400 220.000400
443 0.128900 0.006700 224.634100 220.700500
444 0.120100 0.005900 225.164700 220.854100
445 0.124200 0.008000 225.697000 221.588200
446 0.112700 0.011300 226.309100 222.294900
447 0.113000 0.024000 226.888400 222.319600
448 0.106900 0.027100 227.498900 223.030700
449 0.109000 0.039600 228.077600 223.596800
450 0.110700 0.035500 228.414900 223.983100
451 0.110500 0.034700 229.109300 224.210900
452 0.114200 0.037400 229.597800 224.587400
453 0.105600 0.035400 229.934800 225.128800
454 0.096800 0.029600 230.510200 225.418600
455 0.095500 0.019500 231.148700 225.736300
456 0.095900 0.018900 231.734500 226.135100
457 0.105300 0.023500 232.150100 226.595700
458 0.102200 0.015200 232.649800 226.725800
459 0.105100 0.017300 233.064700 227.180300
460 0.108600 0.020200 233.339800 227.989800
461 0.121100 0.021900 233.955700 228.801300
462 0.123800 0.025000 234.200200 229.372200
463 0.120800 0.024800 234.466000 230.055200
464 0.117700 0.022500 235.151500 230.624100
465 0.124200 0.023400 235.284000 230.932800
466 0.129600 0.017400 235.683400 231.471400
467 0.134200 0.025000 235.829800 232.455000
468 0.130300 0.027500 236.120900 232.604300
469 0.128400 0.019600 236.553400 233.051800
470 0.131800 0.018200 237.193000 233.451800
471 0.134300 0.020500 237.734700 234.110300
472 0.132300 0.021700 238.056300 234.669700
473 0.127500 0.022100 238.357700 234.915300
474 0.128400 0.026200 238.839600 235.298000
475 0.133800 0.034200 239.321800 236.089400
476 0.149500 0.031500 239.917300 236.407100
477 0.147700 0.044900 240.394900 236.528500
478 0.151400 0.056200 240.658800 237.044800
479 0.159200 0.062200 241.223200 237.841600
480 0.165200 0.050200 241.491600 238.162000
481 0.162800 0.057400 242.071400 238.549800
482 0.157600 0.060000 242.316600 239.047400
483 0.161300 0.061900 242.519300 239.410500
484 0.156700 0.070500 242.925100 239.725700
485 0.150900 0.061300 243.329500 240.155100
486 0.154700 0.055100 243.800500 240.920700
487 0.149200 0.049600 244.488200 241.533000
488 0.152300 0.044500 245.102700 242.042900
489 0.151100 0.036100 245.354700 242.233500
490 0.144500 0.038700 245.637300 242.496700
491 0.152700 0.043900 246.208700 242.877900
492 0.155500 0.047300 246.514100 243.633500
493 0.156000 0.033600 246.654800 244.276800
494 0.154900 0.036100 247.466100 244.615500
495 0.162800 0.037600 248.098200 245.093400
496 0.163800 0.044200 248.386800 245.436000
497 0.167400 0.055200 248.666200 245.841400
498 0.185300 0.063500 249.206500 246.758700
499 0.184800 0.070800 250.129800 247.319000
500 0.186100 0.066700 250.648700 247.904900
501 0.188700 0.070500 251.438500 247.958500
502 0.186100 0.071700 252.064900 248.274700
503 0.176700 0.075900 252.597500 248.426700
504 0.169700 0.076100 253.097100 248.553300
505 0.176700 0.076700 253.443700 248.991300
506 0.184200 0.069400 254.091800 249.797000
507 0.190200 0.067800 254.733800 250.373400
508 0.192300 0.064900 255.566900 250.375100
509 0.182100 0.056300 256.177100 250.859900
510 0.174500 0.055100 257.145300 251.155500
511 0.179400 0.046400 257.479400 251.550600
512 0.186500 0.037900 257.638100 251.971500
513 0.200200 0.038600 257.935600 252.447200
514 0.209100 0.043900 258.630300 252.961700
515 0.220500 0.047700 258.950100 253.608500
516 0.215700 0.051900 259.530100 254.390300
517 0.222400 0.041200 260.097800 254.896200
518 0.227500 0.044700 260.750100 255.276700
519 0.226700 0.048900 261.393700 255.588900
520 0.239600 0.044600 262.001600 256.705600
521 0.232600 0.049800 262.411600 257.320800
522 0.230600 0.045400 262.753000 257.839800
523 0.225500 0.038100 263.058700 258.492300
524 0.232200 0.017200 263.643400 259.004200
525 0.232600 0.024200 264.199000 259.515400
526 0.241200 0.032800 264.950600 260.117400
527 0.234200 0.027400 265.316600 260.726600
528 0.221500 0.023900 265.485700 261.275100
529 0.225700 0.014700 266.024500 261.810100
530 0.228300 0.025100 266.093500 262.027700
531 0.225600 0.031200 266.890400 262.572800
532 0.219900 0.021500 267.395100 263.090100
533 0.223000 0.019200 268.181400 263.820200
534 0.222400 0.011400 269.122200 264.325800
535 0.226200 0.003200 269.530600 264.601400
536 0.219400 0.007200 270.073200 265.148800
537 0.226100 -0.002500 270.522700 265.665900
538 0.238500 -0.004700 270.912500 266.029900
539 0.243700 0.002900 271.341500 266.708700
540 0.250100 0.016300 271.382700 267.074100
541 0.248200 0.019600 271.691800 267.115800
542 0.233500 0.013100 271.748900 267.807900
543 0.227200 0.014000 271.943600 268.038800
544 0.224700 0.005100 271.812700 268.418100
545 0.213000 0.006000 271.965400 268.919800
546 0.208200 0.009600 272.530600 269.351800
547 0.216200 0.016400 273.214400 269.805600
548 0.213900 0.016900 273.788300 270.123300
549 0.212300 0.008700 274.071700 270.817300
550 0.213300 0.006900 274.527100 271.362900
551 0.215900 0.014900 274.944900 271.491300
552 0.216000 0.014400 275.188800 271.926000
553 0.212700 0.018300 275.702500 272.041300
554 0.216000 0.019800 276.540800 272.762800
555 0.204000 0.019600 276.680000 273.226400
556 0.198200 0.021800 276.963600 273.433600
557 0.191900 0.026500 277.442900 274.142100
558 0.200900 0.018100 277.707500 274.590900
559 0.196400 0.014200 278.311200 275.366400
560 0.192700 0.014900 278.464700 275.757300
561 0.185000 0.025400 278.884400 276.194800
562 0.209800 0.015200 280.214000 276.458800
563 0.215200 0.014200 280.940200 276.933800
564 0.219500 0.010500 281.299900 277.263700
565 0.226800 0.016400 281.696800 277.545600
566 0.232800 0.026800 282.394600 278.006600
567 0.235600 0.025200 283.402800 278.339600
568 0.231000 0.028400 283.704800 278.934400
569 0.225500 0.022500 284.410900 279.324500
570 0.223300 0.031900 285.221300 279.939100
571 0.214200 0.024800 285.890800 280.663200
572 0.210300 0.028300 286.036900 280.881900
573 0.211900 0.027700 286.375100 281.688700
574 0.203900 0.033100 286.903100 281.808900
575 0.203000 0.023000 287.727800 282.083800
576 0.200900 0.027300 288.018900 282.418700
577 0.206700 0.025900 288.770900 282.634100
578 0.202600 0.027600 289.071600 283.759200
579 0.203900 0.042300 289.686500 284.353300
580 0.189100 0.044300 290.499300 285.255500
581 0.182800 0.045200 291.079600 285.538800
582 0.179600 0.050200 291.513000 286.141800
583 0.180600 0.058600 291.696600 287.044600
584 0.174900 0.053300 292.420700 287.804900
585 0.175600 0.052200 292.635600 288.110000
586 0.165500 0.040300 293.174300 288.629700
587 0.162700 0.033100 293.625300 288.957300
588 0.159400 0.036200 294.294000 289.606000
589 0.157800 0.032000 294.926000 290.008000
590 0.161000 0.029600 295.622400 290.057200
591 0.157900 0.032300 295.823500 290.392700
592 0.160800 0.041000 296.491200 291.002000
593 0.162600 0.042400 297.097800 291.200600
594 0.156900 0.055100 297.944900 291.317100
595 0.165700 0.055700 298.454100 291.888100
596 0.164800 0.049400 298.896800 292.122800
597 0.173100 0.048500 299.386300 292.584700
598 0.181000 0.044200 299.660000 293.196400
599 0.174500 0.040500 300.223700 293.778900
600 0.173600 0.038800 300.842400 294.687600
601 0.169600 0.044800 300.918800 295.353200
602 0.165700 0.047900 301.356900 295.741500
603 0.163000 0.065200 301.911600 296.189200
604 0.159600 0.069200 302.476000 296.814400
605 0.161100 0.069300 303.172700 297.355100
606 0.168200 0.071600 303.570800 298.180000
607 0.173500 0.065300 304.007700 298.536500
608 0.156800 0.064800 304.586800 299.275600
609 0.158700 0.073500 305.396900 299.949700
610 0.167900 0.072700 306.122500 300.139500
611 0.177000 0.080800 306.814600 300.522600
612 0.180800 0.072800 307.506600 300.545400
613 0.186800 0.062200 308.030600 301.215400
614 0.169200 0.060200 308.545600 301.554400
615 0.169300 0.053700 309.035500 302.149100
616 0.181300 0.053300 309.192700 302.772900
617 0.177900 0.053300 309.770100 303.178500
618 0.168700 0.047700 310.370900 303.893900
